__ctr_start,00100000
EnSsh_Wait,0015f378
EnSt_StartOnCeilingOrGround,0015f418
FUN_0015f5d8,0015f5d8
EnFu_TeachSong,0015f6c8
FUN_0015f738,0015f738
FUN_0015f828,0015f828
FUN_0015f92c,0015f92c
FUN_0015fb60,0015fb60
EnFu_WaitForPlayback,0015fb80
FUN_0015fbd8,0015fbd8
FUN_0015fd74,0015fd74
FUN_001601b4,001601b4
FUN_00160378,00160378
FUN_00160550,00160550
FUN_00160b30,00160b30
FUN_00160e78,00160e78
FUN_00160f44,00160f44
EnDs_OfferBluePotion,00160fc4
FUN_001610c4,001610c4
EnZl1_OverrideLimbDraw,00161308
EnZl1_PostDrawLimb,00161408
BgZg_Init,00161450
FUN_00161554,00161554
Actor_Noop,00161640
EnNwc_Destroy,00161644
FUN_00161654,00161654
DemoGeff_Draw,001616a0
DemoGeff_Update,001616c8
FUN_001616f0,001616f0
FUN_001617e0,001617e0
FUN_00161828,00161828
EnDns_Talk,00161960
EnHorseNormal_Init,00161a60
EnHorseNormal_Destroy,0016201c
EnAm_Init,00162098
EnBb_Init,00162328
EnBb_Destroy,00162c28
EnBw_Init,00162c84
EnCs_Init,00162e30
EnDodojr_Update,001630a4
EnDs_Init,00163420
EnDu_Init,0016354c
EnDu_Destroy,001637c0
EnEg_Init,00163808
EnEg_Destroy,00163814
EnFd_Init,00163818
FUN_00163a88,00163a88
EnFu_Init,00163b00
EnFu_Destroy,00163ca0
EnFw_Init,00163cdc
EnFw_Destroy,00163e4c
EnFz_Init,00163e94
EnGb_Init,00164114
FUN_001645c8,001645c8
FUN_001645ec,001645ec
EnGs_Init,0016461c
EnGs_Destroy,0016474c
EnHorseGanon_Init,0016476c
EnHorseGanon_Destroy,00164770
EnHorseZelda_Init,00164774
EnHorseZelda_Destroy,00164778
EnHs_Init,0016477c
EnHs_Destroy,001648b0
EnHy_Init,001648e0
EnHy_Destroy,00164ad0
EnIk_Init,00164b0c
EnIk_Destroy,00164fcc
EnIn_Init,00165074
EnIn_Destroy,00165140
FUN_00165188,00165188
FUN_001651dc,001651dc
EnJj_Init,001651ec
EnJj_Destroy,001654c4
EnJs_Init,00165538
EnJs_Destroy,00165654
EnKo_Init,00165684
EnKo_Destroy,00165948
EnKz_Init,00165978
EnKz_Destroy,00165b68
EnMb_Init,00165ba4
EnMb_Destroy,00165fe8
EnMd_Init,0016604c
EnMd_Destroy,00166348
EnMk_Init,00166374
EnMk_Destroy,0016648c
EnMm_Init,001664bc
EnMm_Destroy,0016680c
EnMs_Init,00166850
EnMs_Destroy,001669cc
EnMu_Init,00166a00
EnMu_Destroy,00166aec
EnNb_Init,00166b18
EnNb_Destroy,00166ed8
EnNy_Init,00166f0c
EnNy_Destroy,00167184
FUN_00167204,00167204
EnPeehat_Update,00167644
EnRd_Init,00167c94
EnRd_Destroy,00167fa0
EnRi_Init,00168018
EnRi_Destroy,00168130
EnRr_Init,00168158
EnRr_Destroy,001684c4
EnSa_Init,00168504
EnSa_Destroy,001688c4
EnSb_Init,001688f0
EnSb_Destroy,00168a24
EnSb_PostLimbDraw,00168a60
EnSi_Init,00168a90
EnSi_Destroy,00168c3c
EnSt_Init,00168c8c
EnSt_Destroy,00169154
EnSw_Init,001691c8
EnSw_Destroy,001695e4
EnTa_Init,00169614
EnTa_Destroy,00169b94
EnTg_Init,00169c08
EnTg_Destroy,00169d20
EnTk_Init,00169d60
EnTk_Destroy,00169f84
EnTp_Init,00169fe8
EnTp_Destroy,0016a3c0
EnTr_Init,0016a3fc
EnTr_Destroy,0016a5a8
EnWf_Init,0016a5c8
EnWf_Destroy,0016a8bc
EnZf_Init,0016a95c
EnZf_Destroy,0016add8
EnZo_Init,0016ae6c
EnZo_Destroy,0016b2a0
EnAObj_Update,0016b31c
EnBa_Init,0016b3ec
EnBa_Destroy,0016b84c
EnBx_Init,0016b8ac
EnBx_Destroy,0016bbf0
EnDh_Init,0016bc34
EnDh_Destroy,0016be64
EnDha_Draw,0016beb0
EnfHG_Draw,0016bee4
EnVm_Init,0016c0c8
EnWood02_Update,0016c300
FUN_0016c790,0016c790
FUN_0016c874,0016c874
FUN_0016c8e8,0016c8e8
FUN_0016c930,0016c930
FUN_0016c9f0,0016c9f0
FUN_0016ca48,0016ca48
FUN_0016cb24,0016cb24
EnMs_TalkAfterPurchase,0016cba8
FUN_0016cbf8,0016cbf8
FUN_0016cf58,0016cf58
FUN_0016d038,0016d038
FUN_0016d1f4,0016d1f4
FUN_0016d280,0016d280
FUN_0016d4d0,0016d4d0
EnAni_OverrideLimbDraw,0016d564
FUN_0016d584,0016d584
EnDs_OverrideLimbDraw,0016d6d8
EnFu_OverrideLimbDraw,0016d6f4
EnGe1_OverrideLimbDraw,0016d71c
EnGe2_OverrideLimbDraw,0016d73c
EnGe3_OverrideLimbDraw,0016d75c
FUN_0016d77c,0016d77c
EnHs_OverrideLimbDraw,0016d830
EnHs2_OverrideLimbDraw,0016d908
EnHy_OverrideLimbDraw,0016d9d4
EnKz_OverrideLimbDraw,0016da34
EnMk_OverrideLimbDraw,0016da3c
EnOwl_OverrideLimbDraw,0016da58
FUN_0016dc1c,0016dc1c
EnZo_OverrideLimbDraw,0016dc64
FUN_0016dc98,0016dc98
FUN_0016e398,0016e398
BgDyYoseizo_SetupSpinGrow_Reward,0016e480
FUN_0016e5a4,0016e5a4
FUN_0016e630,0016e630
FUN_0016e678,0016e678
FUN_0016e7f8,0016e7f8
FUN_0016e964,0016e964
caseD_0,0016ea34
caseD_2_0016ea9c,0016ea9c
FUN_0016eb58,0016eb58
FUN_0016ecd4,0016ecd4
FUN_0016eda0,0016eda0
FUN_0016ee30,0016ee30
FUN_0016f158,0016f158
FUN_0016f1b8,0016f1b8
FUN_0016f36c,0016f36c
FUN_0016f3d0,0016f3d0
EnZf_OverrideLimbDraw,0016fb2c
EnZf_PostLimbDraw,0016fb74
FUN_001700c0,001700c0
FUN_00170338,00170338
FUN_0017079c,0017079c
FUN_00170c44,00170c44
FUN_00171370,00171370
FUN_00171660,00171660
FUN_00171b9c,00171b9c
FUN_00171ed4,00171ed4
FUN_00172cb8,00172cb8
FUN_00173370,00173370
EnKz_GetText,001735d8
FUN_00173710,00173710
FUN_00173778,00173778
FUN_001738c4,001738c4
FUN_00173a58,00173a58
EnGeldB_RollBack,00173d20
FUN_00173e68,00173e68
BgPoEvent_BlockSolved,00173f40
BgPoEvent_BlockReset,00173fc0
EnBomBowlMan_SetupChooseShowPrize,001740a4
FUN_001741a8,001741a8
FUN_001741c8,001741c8
FUN_00174374,00174374
FUN_001745ac,001745ac
FUN_00174660,00174660
FUN_001746d4,001746d4
FUN_001747a4,001747a4
FUN_001748f4,001748f4
FUN_00174964,00174964
FUN_00174b4c,00174b4c
FUN_00174cb0,00174cb0
FUN_00174d90,00174d90
FUN_00174e04,00174e04
FUN_00174efc,00174efc
FUN_00175170,00175170
EnPoField_Disappear,0017523c
EnPoDesert_Disappear,001752e8
FUN_00175378,00175378
FUN_00175404,00175404
FUN_00175458,00175458
FUN_001754b0,001754b0
EnDntJiji_SetupBurrow,001754f0
BgIceTurara_Wait,001755b0
FUN_001755e4,001755e4
FUN_001756b0,001756b0
FUN_00175844,00175844
EnDodongo_EndBreatheFire,001758b4
FUN_00175918,00175918
FUN_001764fc,001764fc
FUN_00176a54,00176a54
FUN_00176ac0,00176ac0
FUN_00176b04,00176b04
FUN_00176c68,00176c68
FUN_00176cdc,00176cdc
FUN_00176d30,00176d30
EnHintnuts_Burrow,00176e24
EnShopnuts_Burrow,00176f18
FUN_00176fb8,00176fb8
FUN_001770b4,001770b4
BossGanondorf_Block,00177390
EnHintnuts_BeginFreeze,00177460
EnDntJiji_SetupUnburrow,00177530
EnGeldB_Jump,001775e0
FUN_0017770c,0017770c
FUN_001777d8,001777d8
BgDyYoseizo_Vanish,0017787c
FUN_00177914,00177914
FUN_001779b0,001779b0
BgYdanHasi_UpdateFloatingBlock,00177aac
FUN_00177bb0,00177bb0
FUN_00177c24,00177c24
FUN_00177ca4,00177ca4
FUN_00177cf4,00177cf4
FUN_00177d44,00177d44
FUN_00177dd0,00177dd0
FUN_00178148,00178148
FUN_0017823c,0017823c
FUN_00178488,00178488
FUN_001785ec,001785ec
FUN_001786c4,001786c4
FUN_00178728,00178728
FUN_001788b8,001788b8
EnCs_Talk,001789dc
EnCs_Wait,00178a80
FUN_00178af8,00178af8
EnCs_Walk,00178f88
FUN_001792f4,001792f4
FUN_0017963c,0017963c
FUN_001796b8,001796b8
BossGoma_FloorAttackPosture,001797cc
EnGeldB_Sidestep,00179928
FUN_00179fe0,00179fe0
FUN_0017a578,0017a578
FUN_0017a63c,0017a63c
FUN_0017bf94,0017bf94
FUN_0017bf98,0017bf98
FUN_0017dd68,0017dd68
BossGanondorf_Intro,00180138
FUN_0018041c,0018041c
FUN_00180488,00180488
EnPoRelay_EndRace,001805a8
FUN_00180674,00180674
FUN_00180724,00180724
FUN_001807a0,001807a0
FUN_001807e4,001807e4
FUN_00180868,00180868
EnOkuta_SetupWaitToAppear,001808a0
FUN_001808cc,001808cc
EnHeishi1_SetupWait,001809a0
EnHeishi3_SetupGuardType,00180ab8
FUN_00180b24,00180b24
FUN_00180b78,00180b78
FUN_00180bd0,00180bd0
EnDntJiji_SetupWait,00180c9c
FUN_00180d0c,00180d0c
EnNiwGirl_Talk,00180d3c
FUN_00180e48,00180e48
FUN_00180e80,00180e80
FUN_001810b4,001810b4
FUN_001810fc,001810fc
BgDyYoseizo_ChooseType,00181174
FUN_00181394,00181394
FUN_001814b8,001814b8
FUN_00181510,00181510
FUN_00181598,00181598
EnHeishi1_SetupWalk,0018167c
EnDntJiji_SetupWalk,001816f8
FUN_00181770,00181770
FUN_00181800,00181800
BgYdanSp_BurnWallWeb,00181878
FUN_00181b60,00181b60
FUN_00181c4c,00181c4c
FUN_00181c84,00181c84
BgYdanSp_WallWebIdle,00181c88
FUN_00181e38,00181e38
FUN_00181f38,00181f38
FUN_00181fd0,00181fd0
FUN_00182064,00182064
FUN_00182158,00182158
EnTr_TurnLookOverShoulder,00182278
DoorAna_GrabLink,00182340
FUN_001823c0,001823c0
EnBox_FallOnSwitchFlag,00182408
FUN_00182500,00182500
FUN_00182938,00182938
FUN_00182b3c,00182b3c
EnDoor_AjarOpen,00182bf8
EnDoor_AjarWait,00182c4c
FUN_00182c70,00182c70
EnDaiku_WaitFreedom,00182ff0
EnDaikuKakariko_StopRunning,001830bc
EnDaiku_Jailed,0018315c
EnDaikuKakariko_Wait,00183224
FUN_001832a8,001832a8
FUN_001832ac,001832ac
FUN_001832ec,001832ec
FUN_00183518,00183518
FUN_00183634,00183634
FUN_0018397c,0018397c
FUN_00183a38,00183a38
FUN_00183a84,00183a84
EnDoor_WaitForCheck,00183ab4
FUN_00183af4,00183af4
FUN_00183c00,00183c00
FUN_00183c74,00183c74
FUN_00183e30,00183e30
FUN_00183f88,00183f88
EnMu_CheckDialogState,001840d8
EnMu_GetFaceReaction,00184124
FUN_0018414c,0018414c
FUN_00184168,00184168
FUN_00184184,00184184
FUN_001843e0,001843e0
FUN_00184630,00184630
EnHonotrap_FlameChase,00184814
FUN_00184a70,00184a70
ObjOshihiki_OnActor,00184bb4
FUN_00184ec8,00184ec8
FUN_00184ff8,00184ff8
EnIceHono_CapturableFlame,001851b8
FUN_001853ac,001853ac
FUN_00185468,00185468
EnOwl_WaitDefault,0018570c
FUN_001857ec,001857ec
FUN_00185884,00185884
FUN_00185964,00185964
FUN_00185a58,00185a58
FUN_00185a5c,00185a5c
FUN_00185a60,00185a60
EnSsh_Start,00185c08
FUN_00185dd8,00185dd8
FUN_00185fe4,00185fe4
FUN_00186090,00186090
FUN_0018613c,0018613c
FUN_0018645c,0018645c
FUN_001864dc,001864dc
FUN_00186540,00186540
FUN_00186680,00186680
FUN_001866b8,001866b8
FUN_00186794,00186794
FUN_001867ec,001867ec
FUN_00186974,00186974
FUN_0018741c,0018741c
FUN_00187df0,00187df0
FUN_001883ac,001883ac
FUN_00188484,00188484
FUN_00188650,00188650
FUN_00188704,00188704
FUN_001889a0,001889a0
FUN_00188ad4,00188ad4
FUN_00188d38,00188d38
BossVa_Draw,00188dcc
FUN_00189628,00189628
FUN_00189644,00189644
FUN_00189668,00189668
FUN_001896a8,001896a8
EnAni_Init,001896ec
EnAni_Destroy,00189818
FUN_00189844,00189844
EnBom_Init,00189854
EnBom_Destroy,001899b4
EnBox_Init,001899ec
EnBox_Destroy,00189fa8
EnCow_Init,00189fd4
EnCow_Destroy,0018a3e4
EnDns_Init,0018a430
EnDns_Destroy,0018a63c
EnDog_Init,0018a660
EnDog_Destroy,0018a8b8
EnElf_Init,0018a8e0
EnElf_Destroy,0018b12c
EnGe1_Init,0018b218
EnGe1_Destroy,0018b4d8
EnGe2_Init,0018b514
EnGe2_Destroy,0018b768
EnGe3_Init,0018b7a4
EnGe3_Destroy,0018b928
EnGo2_Init,0018b964
EnGo2_Destroy,0018bf14
EnHorseLinkChild_Init,0018bf6c
EnHorseLinkChild_Destroy,0018c1dc
EnHs2_Init,0018c21c
EnHs2_Destroy,0018c304
EnMa1_Init,0018c334
EnMa1_Destroy,0018c5e4
EnMa2_Init,0018c614
EnMa2_Destroy,0018c964
EnMa3_Init,0018c990
EnMa3_Destroy,0018cb8c
EnMag_Init,0018cbb8
EnMag_Destroy,0018cf1c
EnMm2_Init,0018cf80
EnMm2_Destroy,0018d14c
EnNiw_Init,0018d190
EnNiw_Destroy,0018d5c8
EnNwc_Init,0018d61c
EnOE2_Init,0018d748
EnOE2_Destroy,0018d758
EnXc_Init,0018d75c
EnXc_Destroy,0018dae8
EnOwl_Init,0018db28
EnOwl_Destroy,0018debc
EnPoh_Init,0018df00
EnPoh_Destroy,0018e20c
EnRu1_Init,0018e28c
EnRu1_Destroy,0018e764
EnRu2_Init,0018e7a8
EnRu2_Destroy,0018e9d0
EnSda_Init,0018ea04
EnSda_Destroy,0018ea08
EnSkb_Init,0018ea0c
EnSkb_Destroy,0018ebc8
EnSkj_Init,0018ec30
EnSkj_Destroy,0018f06c
FUN_0018f08c,0018f08c
EnSsh_Init,0018f0a4
EnSsh_Destroy,0018f488
FUN_0018f508,0018f508
FUN_0018f5c4,0018f5c4
EnTest_Draw,0018f5f4
EnTite_Draw,0018f6e8
EnZl1_Init,0018f7ec
EnZl1_Destroy,0018fafc
EnZl2_Init,0018fb28
EnZl2_Destroy,0018fc30
EnZl3_Init,0018fc4c
EnZl3_Destroy,0018fe1c
EnZl4_Init,0018fe4c
EnZl4_Destroy,00190118
EnArowTrap_Init,00190144
EnArowTrap_Destroy,0019017c
EnBird_Draw,00190180
EnDha_Init,00190184
EnDha_Destroy,00190290
EnfHG_Init,001902c0
EnfHG_Destroy,001904b0
EnTrap_Draw,001904b8
EnVase_Draw,00190504
FUN_001905d4,001905d4
FUN_0019062c,0019062c
FUN_00190740,00190740
FUN_00190888,00190888
FUN_0019088c,0019088c
func_80A3BEE0,001909bc
FUN_00190a20,00190a20
FUN_00190b48,00190b48
FUN_00190c2c,00190c2c
FUN_00190c68,00190c68
FUN_00190cc4,00190cc4
FUN_00190e98,00190e98
FUN_001910e0,001910e0
FUN_001911a4,001911a4
FUN_0019149c,0019149c
FUN_0019157c,0019157c
EnNwc_ChickNoop,00191840
Player_Init,00191844
Player_Destroy,0019262c
FUN_00192844,00192844
FUN_00192860,00192860
FUN_00192878,00192878
FUN_00192904,00192904
FUN_001929e0,001929e0
IChain_Apply_f32,00192ca8
IChain_Apply_u32,00192cc8
IChain_Apply_Vec3s,00192cdc
IChain_Apply_s32,00192cfc
IChain_Apply_Vec3f,00192d10
FUN_00192d38,00192d38
FUN_00193740,00193740
FUN_001938e4,001938e4
FUN_00193d5c,00193d5c
FUN_00193da0,00193da0
FUN_00193f0c,00193f0c
BgDyYoseizo_SpinGrowSetupGive_Reward,001941d8
FUN_001944c0,001944c0
FUN_0019454c,0019454c
FUN_00194634,00194634
caseD_3,00194708
FUN_00194824,00194824
FUN_00194994,00194994
EnSsh_OverrideLimbDraw,00194a34
EnGo2_GetState,00194a3c
EnGo2_GetTextId,00195364
EnGo2_GoronLinkStopRolling,001958b8
FUN_001959f8,001959f8
FUN_00195ac8,00195ac8
FUN_00195acc,00195acc
FUN_00195b08,00195b08
FUN_00195b90,00195b90
FUN_00195cd8,00195cd8
FUN_00195dac,00195dac
FUN_00195eb8,00195eb8
FUN_001960e8,001960e8
FUN_00196208,00196208
FUN_00196354,00196354
FUN_00196404,00196404
FUN_00196554,00196554
FUN_001966b8,001966b8
FUN_0019677c,0019677c
FUN_00196804,00196804
FUN_00196978,00196978
FUN_001969cc,001969cc
EnSyatekiMan_Start,00196a2c
FUN_00196afc,00196afc
FUN_00196ba8,00196ba8
BgPoEvent_BlockFall,00196c34
BgGndIceblock_Fall,00196d20
BgPoEvent_BlockPush,00196dc0
FUN_00196f54,00196f54
BgGndIceblock_Slide,00197344
BgPoEvent_BlockWait,00197630
BgPoEvent_BlockIdle,0019771c
FUN_001979d0,001979d0
BgGndIceblock_Idle,00197c1c
BgPoEvent_BlockShake,00197ff8
FUN_001980c4,001980c4
FUN_001980c8,001980c8
FUN_00198104,00198104
EnHeishi3_CatchStart,00198168
BossGoma_FloorLandStruckDown,001981d4
FUN_00198288,00198288
FUN_0019846c,0019846c
EnKarebaba_DeadItemDrop,00198fcc
FUN_001990c8,001990c8
FUN_00199308,00199308
FUN_001995ec,001995ec
FUN_00199688,00199688
FUN_0019975c,0019975c
EnWallmas_JumpToCeiling,00199874
FUN_0019993c,0019993c
FUN_00199aa8,00199aa8
FUN_00199b8c,00199b8c
FUN_00199da4,00199da4
FUN_00199e90,00199e90
EnHintnuts_Freeze,00199f14
FUN_0019a088,0019a088
FUN_0019a1b0,0019a1b0
FUN_0019a2f8,0019a2f8
EnPoRelay_Talk,0019a328
FUN_0019a490,0019a490
FUN_0019a4cc,0019a4cc
FUN_0019a4e8,0019a4e8
BgYdanSp_BurnFloorWeb,0019a52c
FUN_0019a798,0019a798
BgYdanSp_FloorWebIdle,0019a8ec
FUN_0019ae14,0019ae14
FUN_0019af78,0019af78
FUN_0019b0e4,0019b0e4
BossGanondorf_Throw,0019b414
FUN_0019b63c,0019b63c
FUN_0019b798,0019b798
FUN_0019b858,0019b858
FUN_0019ba38,0019ba38
FUN_0019bb28,0019bb28
EnDntDemo_Results,0019bc78
FUN_0019bdf8,0019bdf8
EnDntJiji_SetFlower,0019be54
FUN_0019be80,0019be80
FUN_0019bec4,0019bec4
FUN_0019bfe4,0019bfe4
FUN_0019c118,0019c118
EnFloormas_Stand,0019c3ac
FUN_0019c4ac,0019c4ac
BgPoEvent_PaintingEmpty,0019c64c
FUN_0019c680,0019c680
BossGoma_FloorPrepareAttack,0019c780
FUN_0019c82c,0019c82c
EnHeishi1_SetupKick,0019cbcc
EnHeishi3_ResetAnimationToIdle,0019cc20
EnGeldB_Pivot,0019cc74
FUN_0019ce2c,0019ce2c
FUN_0019d028,0019d028
FUN_0019d0d4,0019d0d4
BossGoma_Encounter,0019d11c
FUN_0019e118,0019e118
EnDntJiji_SetupUp,0019ed74
BgDyYoseizo_SetupSpinGrow_NoReward,0019ee24
FUN_0019ef00,0019ef00
FUN_0019efd8,0019efd8
FUN_0019f010,0019f010
EnHintnuts_Leave,0019f174
EnSyatekiMan_Idle,0019f304
FUN_0019f354,0019f354
FUN_0019f4d4,0019f4d4
FUN_0019f66c,0019f66c
EnOkuta_Hide,0019f70c
FUN_0019f87c,0019f87c
FUN_0019f930,0019f930
BgYdanHasi_MoveWater,0019faf4
FUN_0019fba8,0019fba8
BgYdanHasi_DecWaterTimer,0019fc54
FUN_0019fc94,0019fc94
FUN_0019fce0,0019fce0
BgYdanHasi_InitWater,0019fdac
FUN_0019fde4,0019fde4
FUN_0019fe24,0019fe24
FUN_0019fe84,0019fe84
FUN_001a08a8,001a08a8
FUN_001a0a34,001a0a34
EnBlkobj_DarkLinkFight,001a0b9c
FUN_001a0c6c,001a0c6c
EnDoor_AjarClose,001a0ee8
FUN_001a0f14,001a0f14
FUN_001a0f90,001a0f90
FUN_001a1080,001a1080
FUN_001a10a8,001a10a8
FUN_001a11e4,001a11e4
EnBlkobj_SpawnDarkLink,001a1314
FUN_001a13a8,001a13a8
FUN_001a1438,001a1438
EnBox_AppearInit,001a15d4
FUN_001a167c,001a167c
FUN_001a172c,001a172c
FUN_001a1800,001a1800
FUN_001a1a48,001a1a48
FUN_001a1c20,001a1c20
FUN_001a23d8,001a23d8
FUN_001a23f4,001a23f4
FUN_001a2418,001a2418
ObjSwitch_EyeInit,001a2564
FUN_001a25b4,001a25b4
ObjTimeblock_AltBehaviourNotVisible,001a2864
FUN_001a2a70,001a2a70
FUN_001a2d28,001a2d28
FUN_001a2eb8,001a2eb8
FUN_001a2f98,001a2f98
FUN_001a2f9c,001a2f9c
FUN_001a2fa0,001a2fa0
FUN_001a3154,001a3154
FUN_001a3210,001a3210
FUN_001a322c,001a322c
EnSsh_Talk,001a332c
EnSsh_Idle,001a33a8
FUN_001a35cc,001a35cc
FUN_001a3638,001a3638
EnGe1_StopFidget,001a3674
FUN_001a36b0,001a36b0
FUN_001a3850,001a3850
FUN_001a3870,001a3870
FUN_001a3c70,001a3c70
FUN_001a3f24,001a3f24
FUN_001a4324,001a4324
EnZl4_Cutscene,001a4340
EnZl4_GetText,001a5d5c
EnZo_TreadWater,001a5dcc
Actor_IsMounted,001a60c0
BgHaka_Init,001a60d0
BgHaka_Destroy,001a6190
FUN_001a61c4,001a61c4
FUN_001a6220,001a6220
caseD_0_001a6260,001a6260
BossFd_Init,001a62c4
BossFd_Destroy,001a6c58
BossMo_Init,001a6df4
BossMo_Destroy,001a7c58
FUN_001a7e18,001a7e18
FUN_001a88e8,001a88e8
BossVa_Init,001a8a5c
BossVa_Destroy,001a9c2c
Collider_SetJntSphAllocType1,001a9dc8
Demo6K_Init,001a9f54
Demo6K_Destroy,001aa428
DemoDu_Init,001aa5bc
DemoDu_Destroy,001aa91c
FUN_001aa92c,001aa92c
DemoEc_Init,001aa938
DemoEc_Destroy,001aa96c
FUN_001aa9b4,001aa9b4
DemoGj_Init,001aa9c8
DemoGj_Destroy,001aadf4
DemoGo_Init,001aaeb0
DemoGo_Destroy,001aafc8
DemoGt_Init,001aafe4
DemoGt_Destroy,001ab488
DemoIk_Init,001ab4f0
DemoIk_Destroy,001ab704
DemoIm_Init,001ab70c
DemoIm_Destroy,001ab99c
DemoSa_Init,001ab9cc
DemoSa_Destroy,001abdc0
DemoKankyo_Draw,001abddc
FUN_001ac538,001ac538
FUN_001acac4,001acac4
FUN_001acb6c,001acb6c
ElfMsg_Init,001acbdc
ElfMsg_Destroy,001acd48
EnAm_Draw,001acd4c
EnAm_Update,001acea8
EnBili_Init,001ad7cc
EnBili_Destroy,001ad96c
FUN_001ad994,001ad994
EnBird_Init,001ad9a4
EnBoom_Init,001ada70
EnBoom_Destroy,001adbb8
EnBrob_Init,001adc10
EnBrob_Destroy,001ade98
EnBw_Draw,001adeec
EnBw_Update,001ae310
EnButte_Init,001aeb9c
EnButte_Destroy,001aeec8
EnCrow_Init,001aef98
EnCrow_Destroy,001af0bc
EnCs_Draw,001af0ec
EnCs_Update,001af180
EnDoor_Init,001af5a8
EnDs_Draw,001af740
EnDs_Update,001af784
EnDu_Draw,001af888
EnDu_Update,001af900
EnFd_Draw,001afc00
EnFd_Update,001b004c
FUN_001b09ac,001b09ac
EnFr_Update,001b0bc8
FUN_001b0ea0,001b0ea0
EnFu_Draw,001b12ac
EnFu_Update,001b1328
EnFw_Draw,001b14d4
EnFw_Update,001b178c
EnFz_Draw,001b184c
EnFz_Update,001b1a78
EnGb_Draw,001b20c0
EnGb_Update,001b2354
EnGeldB_Draw,001b2b00
FUN_001b2dfc,001b2dfc
FUN_001b2fc0,001b2fc0
FUN_001b2fc8,001b2fc8
FUN_001b33c4,001b33c4
EnGs_Draw,001b342c
EnGs_Update,001b37c0
EnHata_Init,001b3a8c
EnHata_Destroy,001b3cb0
EnHoll_Init,001b3cec
EnHoll_Destroy,001b3d60
EnHorse_UpdateBgCheckInfo,001b3db4
EnHorse_Draw,001b46e8
EnHs_Draw,001b4794
EnHs_Update,001b47d8
EnHy_Draw,001b4944
EnHy_Update,001b4c84
EnIn_Draw,001b504c
EnIn_Update,001b5104
EnIshi_Init,001b5460
EnIshi_Destroy,001b5698
EnJj_Draw,001b56c0
EnJj_Update,001b57f8
EnJj_UpdateStaticCollision,001b5b90
EnJs_Draw,001b5b94
EnJs_Update,001b5bc8
EnKo_Draw,001b5e30
EnKo_Update,001b5f14
FUN_001b64ec,001b64ec
EnKz_Draw,001b6690
EnKz_Update,001b66f8
EnMb_Draw,001b6ac0
EnMb_Update,001b6d80
EnMd_Draw,001b72b4
EnMd_Update,001b736c
EnMk_Draw,001b76ac
EnMk_Update,001b76f0
EnMm_Draw,001b7910
EnMm_Update,001b79c8
EnMs_Draw,001b7d20
EnMs_Update,001b7d58
EnMu_Draw,001b7e3c
EnMu_Update,001b7ed8
EnNb_Draw,001b7fbc
EnNb_Update,001b7fe4
EnNy_Draw,001b800c
EnNy_Update,001b8288
EnPart_Init,001b8724
EnPart_Destroy,001b8738
EnReeba_Draw,001b878c
EnRi_Draw,001b8808
EnRi_Update,001b8830
EnRr_Draw,001b8858
EnRr_Update,001b8d90
FUN_001b9324,001b9324
EnSa_Draw,001b9358
EnSa_Update,001b9450
EnSb_Draw,001b9844
EnSb_Update,001b994c
EnSi_Draw,001ba050
EnSi_Update,001ba0c8
EnSt_Draw,001ba11c
EnSt_Update,001ba22c
EnSw_Draw,001baf90
EnSw_Update,001bb110
EnTa_Draw,001bb43c
EnTa_Update,001bb494
EnTana_Init,001bb670
EnTana_Destroy,001bb6d0
EnTest_Init,001bb6dc
EnTest_Destroy,001bba28
EnTg_Draw,001bbaf0
EnTg_Update,001bbb24
EnTite_Init,001bbc0c
EnTite_Destroy,001bbe24
EnTk_Draw,001bbe70
EnTk_Update,001bc088
EnTr_Draw,001bc26c
EnTr_Update,001bc314
EnVali_Init,001bc498
EnVali_Destroy,001bc6cc
EnWf_Draw,001bc740
EnWf_Update,001bc898
caseD_0_001bce9c,001bce9c
caseD_0_001bcf6c,001bcf6c
EnZo_Draw,001bd664
EnZo_Update,001bda94
EnBa_Draw,001be0c8
EnBa_Update,001be174
EnBird_Destroy,001be48c
EnBombf_Draw,001be490
EnBx_Draw,001be63c
EnBx_Update,001be8b4
EnLightbox_Update,001beb78
EnPubox_Draw,001beda4
EnTrap_Init,001bede8
EnTrap_Destroy,001bf104
EnVase_Init,001bf12c
EnVase_Destroy,001bf188
FUN_001bf194,001bf194
FUN_001bfb74,001bfb74
FUN_001c0310,001c0310
Fishing_Init,001c0ad8
Fishing_Destroy,001c20cc
FUN_001c23a4,001c23a4
FUN_001c27b0,001c27b0
FUN_001c27c4,001c27c4
FUN_001c283c,001c283c
MirRay_Init,001c28b8
MirRay_Destroy,001c2bb8
func_80AC5DAC,001c2c60
FUN_001c2e6c,001c2e6c
FUN_001c2ecc,001c2ecc
EnNwc_ChickFall,001c2f68
FUN_001c307c,001c307c
FUN_001c3180,001c3180
FUN_001c31c0,001c31c0
FUN_001c3314,001c3314
IChain_Apply_u8,001c33b4
IChain_Apply_s8,001c33cc
FUN_001c33e0,001c33e0
FUN_001c33f4,001c33f4
FUN_001c3558,001c3558
FUN_001c4074,001c4074
FUN_001c4130,001c4130
FUN_001c41d0,001c41d0
FUN_001c41f8,001c41f8
FUN_001c4220,001c4220
FUN_001c429c,001c429c
FUN_001c4398,001c4398
FUN_001c43f8,001c43f8
FUN_001c4418,001c4418
EnTite_OverrideLimbDraw,001c49a4
